pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,exprs-total-size,exprs-details,adheres,smt-result
299131883,CLIA_Track/fg_VC22_a.sl,4786972,EUSolver_new,11898,default,219869,complete,80.8092,80.8178,333248.0,correct,correct,6,(f 6),true,sat
299131884,CLIA_Track/fg_VC22_a.sl,4786972,Euphony,11902,default,219874,timeout (wallclock),3599.39,3600.02,548524.0,unsolved,correct,0,(f -1), n/a (not all solved),not-run
299131885,CLIA_Track/fg_VC22_a.sl,4786972,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.610695,0.610304,263888.0,correct,correct,6,(f 6),true,sat
299131886,CLIA_Track/fg_VC22_a.sl,4786972,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,3.56786,3.56792,266280.0,correct,correct,6,(f 6),true,sat
299131887,CLIA_Track/fg_VC22_a.sl,4786972,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,0.441298,0.44074,113120.0,correct,correct,6,(f 6),true,sat
299131888,CLIA_Track/fg_VC22_a.sl,4786972,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.446284,0.446639,113120.0,correct,correct,6,(f 6),true,sat
299131889,CLIA_Track/fg_VC22_a.sl,4786972,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.448506,0.44787,113120.0,correct,correct,6,(f 6),true,sat
299131890,CLIA_Track/fg_VC22_a.sl,4786972,DryadSynth,12292,autothreads,223920,complete,38.9969,13.4923,3.6700764E7,correct,correct,26,(f 26),true,sat
299131891,CLIA_Track/fg_VC22_a.sl,4786972,DryadSynth,12292,default,223921,complete,8.50145,2.83469,3.6028484E7,correct,correct,26,(f 26),true,sat
299131892,CLIA_Track/fg_VC22_a.sl,4786972,DryadSynth,12292,fallback,223922,complete,2.34692,1.66523,3.5626692E7,correct,correct,26,(f 26),true,sat
299131893,CLIA_Track/fg_VC22_a.sl,4786972,DryadSynth,12292,timeout_change,223923,complete,29.4514,8.01927,3.616084E7,correct,correct,21,(f 21),true,sat
299131894,CLIA_Track/fg_VC22_b.sl,4786973,EUSolver,11893,default,219860,timeout (wallclock),3599.92,3600.04,898188.0,unsolved,correct,0,(f1 -1) (f2 -1), n/a (not all solved),not-run
299131895,CLIA_Track/fg_VC22_b.sl,4786973,EUSolver_new,11898,default,219869,timeout (wallclock),3599.79,3600.01,333252.0,unsolved,correct,0,(f1 -1) (f2 -1), n/a (not all solved),not-run
299131896,CLIA_Track/fg_VC22_b.sl,4786973,Euphony,11902,default,219874,timeout (wallclock),3599.73,3600.01,748988.0,unsolved,correct,0,(f1 -1) (f2 -1), n/a (not all solved),not-run
299131897,CLIA_Track/fg_VC22_b.sl,4786973,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,11.5476,11.555,272540.0,correct,correct,12,(f1 6) (f2 6),true,sat
299131898,CLIA_Track/fg_VC22_b.sl,4786973,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,34.6695,34.6709,280044.0,correct,correct,12,(f1 6) (f2 6),true,sat
299131899,CLIA_Track/fg_VC22_b.sl,4786973,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,4.73747,4.73736,265856.0,correct,correct,12,(f1 6) (f2 6),true,sat
299131900,CLIA_Track/fg_VC22_b.sl,4786973,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,4.7368,4.73763,265912.0,correct,correct,12,(f1 6) (f2 6),true,sat
299131901,CLIA_Track/fg_VC22_b.sl,4786973,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,4.73788,4.73797,265856.0,correct,correct,12,(f1 6) (f2 6),true,sat
299131902,CLIA_Track/fg_VC22_b.sl,4786973,DryadSynth,12292,autothreads,223920,complete,330.873,91.763,3.6996188E7,correct,correct,69,(f1 26) (f2 43),true,sat
299131903,CLIA_Track/fg_VC22_b.sl,4786973,DryadSynth,12292,default,223921,complete,139.713,35.9203,3.622766E7,correct,correct,72,(f1 26) (f2 46),true,sat
299131904,CLIA_Track/fg_VC22_b.sl,4786973,DryadSynth,12292,fallback,223922,complete,22.6661,21.7821,3.5626692E7,correct,correct,47,(f1 26) (f2 21),true,sat
299131905,CLIA_Track/fg_VC22_b.sl,4786973,DryadSynth,12292,timeout_change,223923,complete,149.016,38.414,3.6227656E7,correct,correct,72,(f1 26) (f2 46),true,sat
